model,ID,kraken_present,cv_fold,logp
ucb_lcb_n,123.0,1.0,0.0,-13.293095469474792
ucb_lcb_n,124.0,1.0,0.0,-6.798788547515869
ucb_lcb_n,125.0,1.0,0.0,-13.446257829666138
ucb_lcb_n,126.0,1.0,0.0,-12.542444795370102
ucb_lcb_n,128.0,1.0,0.0,-5.080613136291504
ucb_lcb_n,130.0,1.0,0.0,-26.878578022122383
ucb_lcb_n,131.0,1.0,0.0,-7.245739459991455
ucb_lcb_n,132.0,1.0,0.0,-29.068908114917576
ucb_lcb_n,133.0,1.0,0.0,-35.66130155324936
ucb_lcb_n,134.0,1.0,0.0,-43.811076402664185
ucb_lcb_n,135.0,1.0,0.0,-20.105588583275676
ucb_lcb_n,136.0,1.0,0.0,-2.1469384282827377
ucb_lcb_n,137.0,1.0,0.0,-33.18272054195404
ucb_lcb_n,138.0,1.0,0.0,-5.9997782707214355
ucb_lcb_n,139.0,1.0,0.0,-9.605999678373337
ucb_lcb_n,140.0,1.0,0.0,-6.266014933586121
ucb_lcb_n,141.0,1.0,0.0,-0.0010002159251598641
ucb_lcb_n,142.0,1.0,0.0,-25.999175548553467
ucb_lcb_n,143.0,1.0,0.0,-4.867465496063232
ucb_lcb_n,144.0,1.0,0.0,-31.964511707425117
ucb_lcb_n,145.0,1.0,0.0,-13.43801660835743
ucb_lcb_n,146.0,1.0,0.0,-30.905282855033875
ucb_lcb_n,147.0,1.0,0.0,-8.478106141090393
ucb_lcb_n,148.0,1.0,0.0,-1.5592531263828278
ucb_lcb_n,149.0,1.0,0.0,-19.22037649154663
ucb_lcb_n,150.0,1.0,0.0,-4.827369213104248
ucb_lcb_n,151.0,1.0,0.0,-35.87874782085419
ucb_lcb_n,152.0,1.0,0.0,-26.282448887825012
ucb_lcb_n,153.0,1.0,0.0,-14.456352233886719
ucb_lcb_n,154.0,1.0,0.0,-4.828785419464111
ucb_lcb_n,155.0,1.0,0.0,-9.137673377990723
ucb_lcb_n,156.0,1.0,0.0,-17.02644582092762
ucb_lcb_n,158.0,1.0,0.0,-5.132957458496094
ucb_lcb_n,159.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,160.0,1.0,0.0,-5.046898365020752
ucb_lcb_n,161.0,1.0,0.0,-4.898005962371826
ucb_lcb_n,162.0,1.0,0.0,-0.2500310130417347
ucb_lcb_n,163.0,1.0,0.0,-13.608960151672363
ucb_lcb_n,165.0,1.0,0.0,-15.253485441207886
ucb_lcb_n,166.0,1.0,0.0,-11.530536651611328
ucb_lcb_n,167.0,1.0,0.0,-25.268431305885315
ucb_lcb_n,168.0,1.0,0.0,-3.8210651874542236
ucb_lcb_n,169.0,1.0,0.0,-18.344267800450325
ucb_lcb_n,170.0,1.0,0.0,-16.613118886947632
ucb_lcb_n,171.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,172.0,1.0,0.0,-14.245152473449707
ucb_lcb_n,173.0,1.0,0.0,-30.565083742141724
ucb_lcb_n,174.0,1.0,0.0,-37.54259964823723
ucb_lcb_n,175.0,1.0,0.0,-28.308174461242743
ucb_lcb_n,176.0,1.0,0.0,-33.71446251869202
ucb_lcb_n,177.0,1.0,0.0,0.0
ucb_lcb_n,178.0,1.0,0.0,-10.316897869110107
ucb_lcb_n,179.0,1.0,0.0,-6.4540886878967285
ucb_lcb_n,180.0,1.0,0.0,-12.884233713150024
ucb_lcb_n,181.0,1.0,0.0,-23.472888827323914
ucb_lcb_n,182.0,1.0,0.0,-5.482943058013916
ucb_lcb_n,183.0,1.0,0.0,-5.871475696563721
ucb_lcb_n,185.0,1.0,0.0,-44.87299335002899
ucb_lcb_n,186.0,1.0,0.0,-12.799357175827026
ucb_lcb_n,187.0,1.0,0.0,-8.769892424345016
ucb_lcb_n,188.0,1.0,0.0,-5.723964214324951
ucb_lcb_n,190.0,1.0,0.0,-5.017908096313477
ucb_lcb_n,191.0,1.0,0.0,-27.012470364570618
ucb_lcb_n,192.0,1.0,0.0,-2.6183627545833588
ucb_lcb_n,193.0,1.0,0.0,-36.1757493019104
ucb_lcb_n,195.0,1.0,0.0,-16.76385796070099
ucb_lcb_n,196.0,1.0,0.0,-8.11207890510559
ucb_lcb_n,197.0,1.0,0.0,-16.04851308465004
ucb_lcb_n,198.0,1.0,0.0,-2.1978931427001953
ucb_lcb_n,199.0,1.0,0.0,-42.11080312728882
ucb_lcb_n,200.0,1.0,0.0,-21.836203634738922
ucb_lcb_n,201.0,1.0,0.0,-37.913569688797
ucb_lcb_n,202.0,1.0,0.0,-14.711107611656189
ucb_lcb_n,203.0,1.0,0.0,-9.683832168579102
ucb_lcb_n,204.0,1.0,0.0,-9.854850364848971
ucb_lcb_n,205.0,1.0,0.0,-16.90577358752489
ucb_lcb_n,206.0,1.0,0.0,-18.824387788772583
ucb_lcb_n,207.0,1.0,0.0,-3.7916438579559326
ucb_lcb_n,208.0,1.0,0.0,-17.199105978012085
ucb_lcb_n,209.0,1.0,0.0,-9.676509857177734
ucb_lcb_n,210.0,1.0,0.0,-8.216187477111816
ucb_lcb_n,211.0,1.0,0.0,-10.73529314994812
ucb_lcb_n,212.0,1.0,0.0,-6.958096504211426
ucb_lcb_n,213.0,1.0,0.0,-12.510723011466325
ucb_lcb_n,214.0,1.0,0.0,-23.279616832733154
ucb_lcb_n,215.0,1.0,0.0,-4.932651042938232
ucb_lcb_n,216.0,1.0,0.0,-5.230602741241455
ucb_lcb_n,217.0,1.0,0.0,-9.028034374117851
ucb_lcb_n,218.0,1.0,0.0,-26.237133122980595
ucb_lcb_n,219.0,1.0,0.0,-26.376479864120483
ucb_lcb_n,220.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,221.0,1.0,0.0,-4.8512420654296875
ucb_lcb_n,222.0,1.0,0.0,-22.174599587917328
ucb_lcb_n,223.0,1.0,0.0,-21.045434936881065
ucb_lcb_n,224.0,1.0,0.0,-63.96302652359009
ucb_lcb_n,225.0,1.0,0.0,-2.921863317489624
ucb_lcb_n,226.0,1.0,0.0,-4.909524440765381
ucb_lcb_n,227.0,1.0,0.0,-31.842134475708008
ucb_lcb_n,228.0,1.0,0.0,-5.410609722137451
ucb_lcb_n,229.0,1.0,0.0,-0.02061143796890974
ucb_lcb_n,230.0,1.0,0.0,-5.106481552124023
ucb_lcb_n,231.0,1.0,0.0,-4.872505187988281
ucb_lcb_n,232.0,1.0,0.0,-20.007276743650436
ucb_lcb_n,233.0,1.0,0.0,-5.899680137634277
ucb_lcb_n,234.0,1.0,0.0,-4.838830947875977
ucb_lcb_n,236.0,1.0,0.0,-32.12480330467224
ucb_lcb_n,237.0,1.0,0.0,-5.275271415710449
ucb_lcb_n,239.0,1.0,0.0,-42.52337583526969
ucb_lcb_n,240.0,1.0,0.0,-24.150460451841354
ucb_lcb_n,241.0,1.0,0.0,-8.980158984661102
ucb_lcb_n,242.0,1.0,0.0,-1.53163480758667
ucb_lcb_n,243.0,1.0,0.0,-11.786292672157288
ucb_lcb_n,244.0,1.0,0.0,-18.639367893338203
ucb_lcb_n,245.0,1.0,0.0,-7.236385107040405
ucb_lcb_n,246.0,1.0,0.0,-18.070720732212067
ucb_lcb_n,247.0,1.0,0.0,-38.86118285357952
ucb_lcb_n,248.0,1.0,0.0,-4.911299705505371
ucb_lcb_n,249.0,1.0,0.0,-21.019379566423595
ucb_lcb_n,250.0,1.0,0.0,-13.440511703491211
ucb_lcb_n,252.0,1.0,0.0,-67.2966365814209
ucb_lcb_n,253.0,1.0,0.0,-10.347948223352432
ucb_lcb_n,254.0,1.0,0.0,-19.634710609912872
ucb_lcb_n,255.0,1.0,0.0,-67.7465033531189
ucb_lcb_n,257.0,1.0,0.0,-4.250028133392334
ucb_lcb_n,258.0,1.0,0.0,-2.578880786895752
ucb_lcb_n,259.0,1.0,0.0,-15.421103715896606
ucb_lcb_n,260.0,1.0,0.0,-32.29779779911041
ucb_lcb_n,261.0,1.0,0.0,-8.951754567679018
ucb_lcb_n,262.0,1.0,0.0,-19.834639012813568
ucb_lcb_n,263.0,1.0,0.0,-7.3518548011779785
ucb_lcb_n,264.0,1.0,0.0,-10.645241260528564
ucb_lcb_n,266.0,1.0,0.0,-13.796109914779663
ucb_lcb_n,267.0,1.0,0.0,-4.498721361160278
ucb_lcb_n,268.0,1.0,0.0,-13.311788558959961
ucb_lcb_n,269.0,1.0,0.0,-4.00162935256958
ucb_lcb_n,270.0,1.0,0.0,-3.8028275072574615
ucb_lcb_n,271.0,1.0,0.0,-6.902942657470703
ucb_lcb_n,272.0,1.0,0.0,-5.7702717781066895
ucb_lcb_n,273.0,1.0,0.0,-9.794243812561035
ucb_lcb_n,274.0,1.0,0.0,-40.316812336444855
ucb_lcb_n,275.0,1.0,0.0,-5.850550651550293
ucb_lcb_n,276.0,1.0,0.0,-0.0015107343351701275
ucb_lcb_n,277.0,1.0,0.0,-0.0016267431929009035
ucb_lcb_n,278.0,1.0,0.0,-8.699378967285156
ucb_lcb_n,279.0,1.0,0.0,-4.845282077789307
ucb_lcb_n,280.0,1.0,0.0,-4.160411357879639
ucb_lcb_n,282.0,1.0,0.0,-11.538590431213379
ucb_lcb_n,283.0,1.0,0.0,-4.873593807220459
ucb_lcb_n,284.0,1.0,0.0,-16.71957492828369
ucb_lcb_n,285.0,1.0,0.0,-7.342578411102295
ucb_lcb_n,286.0,1.0,0.0,-4.955789566040039
ucb_lcb_n,287.0,1.0,0.0,-14.027863901108503
ucb_lcb_n,288.0,1.0,0.0,-5.10515022277832
ucb_lcb_n,289.0,1.0,0.0,-10.381322383880615
ucb_lcb_n,290.0,1.0,0.0,-22.99439948797226
ucb_lcb_n,291.0,1.0,0.0,-27.78153419494629
ucb_lcb_n,292.0,1.0,0.0,-19.686474084854126
ucb_lcb_n,293.0,1.0,0.0,-4.790135383605957
ucb_lcb_n,294.0,1.0,0.0,-10.949233591556549
ucb_lcb_n,295.0,1.0,0.0,-4.802579402923584
ucb_lcb_n,296.0,1.0,0.0,-59.419503688812256
ucb_lcb_n,297.0,1.0,0.0,-29.020559787750244
ucb_lcb_n,298.0,1.0,0.0,-24.750828105956316
ucb_lcb_n,299.0,1.0,0.0,-34.51610016822815
ucb_lcb_n,300.0,1.0,0.0,-4.551063358783722
ucb_lcb_n,301.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,302.0,1.0,0.0,-0.0010002159251598641
ucb_lcb_n,303.0,1.0,0.0,-10.809413579292595
ucb_lcb_n,304.0,1.0,0.0,-4.215723991394043
ucb_lcb_n,305.0,1.0,0.0,-20.93586701154709
ucb_lcb_n,306.0,1.0,0.0,-19.52910542488098
ucb_lcb_n,307.0,1.0,0.0,-9.042328357696533
ucb_lcb_n,308.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,309.0,1.0,0.0,-30.989993393421173
ucb_lcb_n,310.0,1.0,0.0,-8.206550121307373
ucb_lcb_n,311.0,1.0,0.0,-23.174452900886536
ucb_lcb_n,312.0,1.0,0.0,-20.65972898900509
ucb_lcb_n,313.0,1.0,0.0,-15.221296310424805
ucb_lcb_n,314.0,1.0,0.0,-3.5020558834075928
ucb_lcb_n,315.0,1.0,0.0,-25.899022817611694
ucb_lcb_n,316.0,1.0,0.0,-40.97351801395416
ucb_lcb_n,317.0,1.0,0.0,-38.8022038936615
ucb_lcb_n,318.0,1.0,0.0,-27.854594349861145
ucb_lcb_n,319.0,1.0,0.0,0.0
ucb_lcb_n,320.0,1.0,0.0,-8.042729377746582
ucb_lcb_n,321.0,1.0,0.0,-2.185116767883301
ucb_lcb_n,322.0,1.0,0.0,-7.927142143249512
ucb_lcb_n,323.0,1.0,0.0,-34.65812584524974
ucb_lcb_n,324.0,1.0,0.0,-21.46683967113495
ucb_lcb_n,325.0,1.0,0.0,-7.970005989074707
ucb_lcb_n,326.0,1.0,0.0,-36.841799772228114
ucb_lcb_n,327.0,1.0,0.0,-0.4326121658086777
ucb_lcb_n,328.0,1.0,0.0,-4.9301605224609375
ucb_lcb_n,329.0,1.0,0.0,-10.265479564666748
ucb_lcb_n,330.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,331.0,1.0,0.0,-27.63102149963379
ucb_lcb_n,332.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,333.0,1.0,0.0,-32.82459878921509
ucb_lcb_n,334.0,1.0,0.0,-4.975953578948975
ucb_lcb_n,336.0,1.0,0.0,-0.0010002159251598641
ucb_lcb_n,337.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,338.0,1.0,0.0,-5.138260364532471
ucb_lcb_n,340.0,1.0,0.0,-6.31597507186234
ucb_lcb_n,341.0,1.0,0.0,-35.3113659620285
ucb_lcb_n,342.0,1.0,0.0,-13.638608023524284
ucb_lcb_n,343.0,1.0,0.0,-19.786627292633057
ucb_lcb_n,344.0,1.0,0.0,-18.42068099975586
ucb_lcb_n,346.0,1.0,0.0,-35.247297525405884
ucb_lcb_n,347.0,1.0,0.0,-11.78365182876587
ucb_lcb_n,348.0,1.0,0.0,-17.413222312927246
ucb_lcb_n,350.0,1.0,0.0,-0.0010002159251598641
ucb_lcb_n,351.0,1.0,0.0,-3.8537477552890778
ucb_lcb_n,352.0,1.0,0.0,-18.491777896881104
ucb_lcb_n,353.0,1.0,0.0,-5.8035348653793335
ucb_lcb_n,354.0,1.0,0.0,-19.247942984104156
ucb_lcb_n,355.0,1.0,0.0,-0.010405306471511722
ucb_lcb_n,356.0,1.0,0.0,-4.990523338317871
ucb_lcb_n,357.0,1.0,0.0,-28.076936960220337
ucb_lcb_n,358.0,1.0,0.0,-12.254866361618042
ucb_lcb_n,359.0,1.0,0.0,-14.89750998467207
ucb_lcb_n,361.0,1.0,0.0,-17.80968886986375
ucb_lcb_n,362.0,1.0,0.0,-17.04637424647808
ucb_lcb_n,363.0,1.0,0.0,-13.32951545715332
ucb_lcb_n,364.0,1.0,0.0,-4.849249362945557
ucb_lcb_n,365.0,1.0,0.0,-4.918023586273193
ucb_lcb_n,367.0,1.0,0.0,-4.891533374786377
ucb_lcb_n,368.0,1.0,0.0,-9.033337950706482
ucb_lcb_n,369.0,1.0,0.0,-13.99131727218628
ucb_lcb_n,371.0,1.0,0.0,-15.730645671486855
ucb_lcb_n,372.0,1.0,0.0,-8.392706394195557
ucb_lcb_n,373.0,1.0,0.0,-1.7311569452285767
ucb_lcb_n,374.0,1.0,0.0,-7.351829171180725
ucb_lcb_n,375.0,1.0,0.0,-21.208270490169525
ucb_lcb_n,376.0,1.0,0.0,-16.718294113874435
ucb_lcb_n,377.0,1.0,0.0,-5.031151294708252
ucb_lcb_n,378.0,1.0,0.0,-55.26204299926758
ucb_lcb_n,379.0,1.0,0.0,-5.109172821044922
ucb_lcb_n,380.0,1.0,0.0,-5.27337121963501
ucb_lcb_n,381.0,1.0,0.0,-0.013082477729767561
ucb_lcb_n,382.0,1.0,0.0,-5.51696252822876
ucb_lcb_n,383.0,1.0,0.0,-2.0303857028484344
ucb_lcb_n,384.0,1.0,0.0,-7.653180122375488
ucb_lcb_n,385.0,1.0,0.0,-0.0010002159251598641
ucb_lcb_n,386.0,1.0,0.0,-4.9881744384765625
ucb_lcb_n,387.0,1.0,0.0,-5.0305376052856445
ucb_lcb_n,388.0,1.0,0.0,-26.14685559272766
ucb_lcb_n,389.0,1.0,0.0,-10.188082695007324
ucb_lcb_n,390.0,1.0,0.0,-7.753965377807617
ucb_lcb_n,391.0,1.0,0.0,-13.678189154714346
ucb_lcb_n,392.0,1.0,0.0,-1.2995610237121582
ucb_lcb_n,393.0,1.0,0.0,-23.68890592455864
ucb_lcb_n,394.0,1.0,0.0,-15.847185980528593
ucb_lcb_n,395.0,1.0,0.0,-22.398454546928406
ucb_lcb_n,396.0,1.0,0.0,-35.73398917913437
ucb_lcb_n,397.0,1.0,0.0,-18.252859234809875
ucb_lcb_n,398.0,1.0,0.0,-7.801901817321777
ucb_lcb_n,399.0,1.0,0.0,-49.44516944885254
ucb_lcb_n,400.0,1.0,0.0,-7.644730567932129
ucb_lcb_n,401.0,1.0,0.0,-19.370413206517696
ucb_lcb_n,402.0,1.0,0.0,-5.1415698528289795
ucb_lcb_n,403.0,1.0,0.0,-34.094996213912964
ucb_lcb_n,404.0,1.0,0.0,-14.335439329966903
ucb_lcb_n,405.0,1.0,0.0,-27.70858645439148
ucb_lcb_n,407.0,1.0,0.0,-22.569795191287994
ucb_lcb_n,408.0,1.0,0.0,-4.809988021850586
ucb_lcb_n,409.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,410.0,1.0,0.0,-24.79209315776825
ucb_lcb_n,412.0,1.0,0.0,-20.034183263778687
ucb_lcb_n,413.0,1.0,0.0,-4.8678412437438965
ucb_lcb_n,414.0,1.0,0.0,-6.439933776855469
ucb_lcb_n,415.0,1.0,0.0,-12.18461799621582
ucb_lcb_n,416.0,1.0,0.0,-55.25733172893524
ucb_lcb_n,417.0,1.0,0.0,-57.6575083732605
ucb_lcb_n,418.0,1.0,0.0,-13.519576072692871
ucb_lcb_n,419.0,1.0,0.0,-14.364990949630737
ucb_lcb_n,420.0,1.0,0.0,-20.536137342453003
ucb_lcb_n,421.0,1.0,0.0,-45.30901271849871
ucb_lcb_n,422.0,1.0,0.0,-0.004706480191089213
ucb_lcb_n,424.0,1.0,0.0,-17.974529087543488
ucb_lcb_n,425.0,1.0,0.0,-9.009428575634956
ucb_lcb_n,426.0,1.0,0.0,-4.94098424911499
ucb_lcb_n,428.0,1.0,0.0,-5.2098069190979
ucb_lcb_n,429.0,1.0,0.0,-21.094956815242767
ucb_lcb_n,430.0,1.0,0.0,-5.707005023956299
ucb_lcb_n,431.0,1.0,0.0,-17.159961700439453
ucb_lcb_n,432.0,1.0,0.0,-21.509997367858887
ucb_lcb_n,433.0,1.0,0.0,-9.304076181259006
ucb_lcb_n,434.0,1.0,0.0,-4.960233211517334
ucb_lcb_n,435.0,1.0,0.0,-6.89806604385376
ucb_lcb_n,436.0,1.0,0.0,-4.802475452423096
ucb_lcb_n,437.0,1.0,0.0,-23.967154800891876
ucb_lcb_n,438.0,1.0,0.0,-9.060944557189941
ucb_lcb_n,439.0,1.0,0.0,-9.692298178561032
ucb_lcb_n,440.0,1.0,0.0,-6.916325092315674
ucb_lcb_n,441.0,1.0,0.0,-19.95343542098999
ucb_lcb_n,442.0,1.0,0.0,-0.0010002159251598641
ucb_lcb_n,443.0,1.0,0.0,-48.01146221160889
ucb_lcb_n,444.0,1.0,0.0,-41.54996359348297
ucb_lcb_n,445.0,1.0,0.0,-5.639233112335205
ucb_lcb_n,446.0,1.0,0.0,-21.16404390335083
ucb_lcb_n,447.0,1.0,0.0,-4.779383897781372
ucb_lcb_n,448.0,1.0,0.0,-4.842747211456299
ucb_lcb_n,449.0,1.0,0.0,-21.64802137762308
ucb_lcb_n,450.0,1.0,0.0,-50.84293293952942
ucb_lcb_n,451.0,1.0,0.0,-5.963675498962402
ucb_lcb_n,452.0,1.0,0.0,-77.5088427066803
ucb_lcb_n,453.0,1.0,0.0,-19.479677587747574
ucb_lcb_n,454.0,1.0,0.0,-7.700605392456055
ucb_lcb_n,455.0,1.0,0.0,-4.827393531799316
ucb_lcb_n,456.0,1.0,0.0,-4.850261688232422
ucb_lcb_n,457.0,1.0,0.0,0.0
ucb_lcb_n,458.0,1.0,0.0,-3.817272186279297
ucb_lcb_n,459.0,1.0,0.0,-3.1524670124053955
ucb_lcb_n,460.0,1.0,0.0,-4.752065658569336
ucb_lcb_n,461.0,1.0,0.0,-60.85998697578907
ucb_lcb_n,462.0,1.0,0.0,-21.19760572910309
ucb_lcb_n,463.0,1.0,0.0,-21.965686328709126
ucb_lcb_n,464.0,1.0,0.0,-8.811315298080444
ucb_lcb_n,465.0,1.0,0.0,-29.06672051921487
ucb_lcb_n,466.0,1.0,0.0,-31.627417027950287
ucb_lcb_n,467.0,1.0,0.0,-3.596296861767769
ucb_lcb_n,468.0,1.0,0.0,-5.8256731033325195
ucb_lcb_n,469.0,1.0,0.0,-26.902745008468628
ucb_lcb_n,470.0,1.0,0.0,-19.66474550962448
ucb_lcb_n,471.0,1.0,0.0,-19.8001304641366
ucb_lcb_n,472.0,1.0,0.0,-9.21034049987793
ucb_lcb_n,473.0,1.0,0.0,-6.31104850769043
ucb_lcb_n,474.0,1.0,0.0,-3.725295305252075
ucb_lcb_n,475.0,1.0,0.0,-24.598798871040344
ucb_lcb_n,476.0,1.0,0.0,-6.969709873199463
ucb_lcb_n,477.0,1.0,0.0,-35.536731243133545
ucb_lcb_n,478.0,1.0,0.0,-62.70226335525513
ucb_lcb_n,479.0,1.0,0.0,-15.708370514214039
ucb_lcb_n,480.0,1.0,0.0,-6.521225929260254
ucb_lcb_n,481.0,1.0,0.0,-5.126547336578369
ucb_lcb_n,482.0,1.0,0.0,-31.084183290600777
ucb_lcb_n,483.0,1.0,0.0,-46.857661962509155
ucb_lcb_n,484.0,1.0,0.0,-23.661977156996727
ucb_lcb_n,485.0,1.0,0.0,-4.962707996368408
ucb_lcb_n,486.0,1.0,0.0,-17.198456525802612
ucb_lcb_n,487.0,1.0,0.0,-4.801687717437744
ucb_lcb_n,488.0,1.0,0.0,-4.994716167449951
ucb_lcb_n,490.0,1.0,0.0,-4.837617874145508
ucb_lcb_n,491.0,1.0,0.0,-4.940712928771973
ucb_lcb_n,492.0,1.0,0.0,-12.086171239614487
ucb_lcb_n,493.0,1.0,0.0,-4.826838493347168
ucb_lcb_n,494.0,1.0,0.0,-19.59872591495514
ucb_lcb_n,495.0,1.0,0.0,-19.147376835346222
ucb_lcb_n,496.0,1.0,0.0,-77.29429054260254
ucb_lcb,1.0,1.0,0.0,-4.778193473815918
ucb_lcb,2.0,1.0,0.0,-4.435032844543457
ucb_lcb,3.0,1.0,0.0,-26.513189285993576
ucb_lcb,4.0,1.0,0.0,-4.7383880615234375
ucb_lcb,5.0,1.0,0.0,-14.947363376617432
ucb_lcb,6.0,1.0,0.0,-21.201309204101562
ucb_lcb,7.0,1.0,0.0,-27.614475965499878
ucb_lcb,8.0,1.0,0.0,-9.34330129623413
ucb_lcb,9.0,1.0,0.0,-24.67854392528534
ucb_lcb,10.0,1.0,0.0,-4.255721092224121
ucb_lcb,11.0,1.0,0.0,-66.29876804351807
ucb_lcb,12.0,1.0,0.0,-43.2027108669281
ucb_lcb,13.0,1.0,0.0,-2.0648770332336426
ucb_lcb,14.0,1.0,0.0,-33.82955718040466
ucb_lcb,15.0,1.0,0.0,-8.802597045898438
ucb_lcb,16.0,1.0,0.0,-3.9308924674987793
ucb_lcb,17.0,1.0,0.0,-5.417157173156738
ucb_lcb,18.0,1.0,0.0,-9.610718727111816
ucb_lcb,19.0,1.0,0.0,-5.16254997253418
ucb_lcb,20.0,1.0,0.0,-7.020215034484863
ucb_lcb,21.0,1.0,0.0,-11.869441270828247
ucb_lcb,22.0,1.0,0.0,-54.94685745239258
ucb_lcb,23.0,1.0,0.0,-34.354899168014526
ucb_lcb,24.0,1.0,0.0,-9.227546920068562
ucb_lcb,25.0,1.0,0.0,-34.242650270462036
ucb_lcb,26.0,1.0,0.0,-11.10096549987793
ucb_lcb,27.0,1.0,0.0,-5.623379230499268
ucb_lcb,28.0,1.0,0.0,-32.502429940737784
ucb_lcb,29.0,1.0,0.0,-5.916327953338623
ucb_lcb,30.0,1.0,0.0,-25.159443140029907
ucb_lcb,32.0,1.0,0.0,-4.790520191192627
ucb_lcb,33.0,1.0,0.0,-9.21034049987793
ucb_lcb,34.0,1.0,0.0,-1.1208194494247437
ucb_lcb,35.0,1.0,0.0,-0.0010002159251598641
ucb_lcb,36.0,1.0,0.0,-67.00709629058838
ucb_lcb,37.0,1.0,0.0,-8.91878628730774
ucb_lcb,38.0,1.0,0.0,-0.13354738615453243
ucb_lcb,39.0,1.0,0.0,-6.415927410125732
ucb_lcb,40.0,1.0,0.0,-43.726064801216125
ucb_lcb,41.0,1.0,0.0,-17.18881893157959
ucb_lcb,42.0,1.0,0.0,-16.45993733406067
ucb_lcb,43.0,1.0,0.0,-17.63990092277527
ucb_lcb,45.0,1.0,0.0,-24.88185942173004
ucb_lcb,46.0,1.0,0.0,-9.349814891815186
ucb_lcb,47.0,1.0,0.0,-27.01801186800003
ucb_lcb,48.0,1.0,0.0,-18.155389815568924
ucb_lcb,49.0,1.0,0.0,-9.21034049987793
ucb_lcb,50.0,1.0,0.0,-25.66999100148678
ucb_lcb,51.0,1.0,0.0,-17.025082111358643
ucb_lcb,52.0,1.0,0.0,-3.35333251953125
ucb_lcb,53.0,1.0,0.0,-8.059244155883789
ucb_lcb,54.0,1.0,0.0,-41.13856558012776
ucb_lcb,55.0,1.0,0.0,-4.793393135070801
ucb_lcb,56.0,1.0,0.0,-13.580786753445864
ucb_lcb,58.0,1.0,0.0,-9.21034049987793
ucb_lcb,59.0,1.0,0.0,-69.71431159973145
ucb_lcb,60.0,1.0,0.0,-29.720502376556396
ucb_lcb,61.0,1.0,0.0,-18.815536975860596
ucb_lcb,64.0,1.0,0.0,-4.771674633026123
ucb_lcb,65.0,1.0,0.0,-9.21034049987793
ucb_lcb,66.0,1.0,0.0,-6.140718936920166
ucb_lcb,67.0,1.0,0.0,-29.65479052066803
ucb_lcb,68.0,1.0,0.0,-31.691529631614685
ucb_lcb,69.0,1.0,0.0,-9.287024974822998
ucb_lcb,70.0,1.0,0.0,-23.223931670188904
ucb_lcb,71.0,1.0,0.0,-28.206573724746704
ucb_lcb,72.0,1.0,0.0,-8.27986478805542
ucb_lcb,73.0,1.0,0.0,-9.345183402299881
ucb_lcb,74.0,1.0,0.0,-1.157585047185421
ucb_lcb,75.0,1.0,0.0,-2.8770339488983154
ucb_lcb,76.0,1.0,0.0,-30.518013417720795
ucb_lcb,77.0,1.0,0.0,-14.757116317749023
ucb_lcb,78.0,1.0,0.0,-18.42068099975586
ucb_lcb,79.0,1.0,0.0,-9.047644585371017
ucb_lcb,80.0,1.0,0.0,-4.591553211212158
ucb_lcb,81.0,1.0,0.0,-5.125715732574463
ucb_lcb,82.0,1.0,0.0,-13.021588325500488
ucb_lcb,83.0,1.0,0.0,-9.21034049987793
ucb_lcb,84.0,1.0,0.0,-20.559952944517136
ucb_lcb,85.0,1.0,0.0,-21.02060580253601
ucb_lcb,87.0,1.0,0.0,-18.78431960940361
ucb_lcb,88.0,1.0,0.0,-12.443332195281982
ucb_lcb,89.0,1.0,0.0,-12.38713189959526
ucb_lcb,90.0,1.0,0.0,-32.634501218795776
ucb_lcb,91.0,1.0,0.0,-32.3051393032074
ucb_lcb,92.0,1.0,0.0,-26.94711071252823
ucb_lcb,93.0,1.0,0.0,-9.21034049987793
ucb_lcb,94.0,1.0,0.0,-75.80742764472961
ucb_lcb,95.0,1.0,0.0,-5.3831102550029755
ucb_lcb,96.0,1.0,0.0,-29.446819305419922
ucb_lcb,98.0,1.0,0.0,-17.37535548210144
ucb_lcb,99.0,1.0,0.0,-34.00022639334202
ucb_lcb,101.0,1.0,0.0,-0.03238201513886452
ucb_lcb,102.0,1.0,0.0,-9.77750614285469
ucb_lcb,103.0,1.0,0.0,-4.766362190246582
ucb_lcb,104.0,1.0,0.0,-43.17926983907819
ucb_lcb,105.0,1.0,0.0,-4.703464984893799
ucb_lcb,106.0,1.0,0.0,-8.971510171890259
ucb_lcb,107.0,1.0,0.0,-11.146023846231401
ucb_lcb,108.0,1.0,0.0,-9.21034049987793
ucb_lcb,109.0,1.0,0.0,-44.15256690979004
ucb_lcb,111.0,1.0,0.0,-7.796344757080078
ucb_lcb,112.0,1.0,0.0,-35.1201012134552
ucb_lcb,113.0,1.0,0.0,-4.7904276847839355
ucb_lcb,114.0,1.0,0.0,-5.3109636306762695
ucb_lcb,115.0,1.0,0.0,-2.7673919200897217
ucb_lcb,116.0,1.0,0.0,-0.3588256537914276
