ID,kraken_present,ls,beta,tau
199,0,0.9225380420684814,-0.01176512986421585,0.044607799500226974
200,0,0.8888184428215027,0.04497368261218071,0.0622716024518013
201,0,1.1309008598327637,0.02698884718120098,0.041635967791080475
202,0,1.050392508506775,-0.08058368414640427,0.028842540457844734
203,0,1.087975263595581,0.23865565657615662,0.050507184118032455
204,0,1.188940405845642,0.04411398991942406,0.06795217096805573
205,0,1.2073781490325928,-0.0005785682587884367,0.040459759533405304
206,0,0.9718056321144104,0.1912752389907837,0.04532250761985779
207,0,1.3291046619415283,-0.006921920459717512,0.042542677372694016
208,0,1.6503064632415771,0.2915259003639221,0.04377966374158859
209,0,0.6757014393806458,0.23542240262031555,0.08179274201393127
210,0,1.2951087951660156,0.07070474326610565,0.0465923473238945
211,0,1.0136131048202515,-0.0036143932957202196,0.09205042570829391
212,0,1.1698670387268066,0.07114739716053009,0.038265880197286606
213,0,1.1111822128295898,0.14899642765522003,0.032381974160671234
214,0,0.9518058896064758,0.18954208493232727,0.06330125033855438
215,0,0.9736024141311646,0.2695867121219635,0.028339752927422523
216,0,1.3008322715759277,-0.02573021687567234,0.06807572394609451
217,0,1.2110532522201538,-0.0426739826798439,0.04223198443651199
218,0,1.3539077043533325,0.27509647607803345,0.03539356589317322
219,0,0.8818048238754272,0.08296909928321838,0.04362974315881729
220,0,1.0496333837509155,0.12002064287662506,0.04374997690320015
221,0,1.22952139377594,0.016803255304694176,0.034931719303131104
222,0,1.2012442350387573,0.07084479928016663,0.04669817537069321
223,0,1.2413707971572876,0.20275431871414185,0.037743981927633286
224,0,0.9384958148002625,0.058987099677324295,0.06217942386865616
225,0,1.0347017049789429,0.2615922689437866,0.06092368811368942
226,0,1.1672558784484863,0.04032507166266441,0.045978303998708725
227,0,1.6290267705917358,0.07620333880186081,0.03903323411941528
228,0,1.0640391111373901,0.1054682657122612,0.06001333147287369
229,0,0.9390810132026672,-0.3685891032218933,0.09857495874166489
230,0,0.9044474959373474,0.19458994269371033,0.07880908250808716
231,0,1.1241220235824585,0.05172283947467804,0.03354472666978836
232,0,0.8602531552314758,0.3130299150943756,0.039282895624637604
233,0,1.1693711280822754,0.10245876014232635,0.05440608412027359
234,0,0.989805281162262,0.15584607422351837,0.07394872605800629
236,0,0.9894051551818848,0.07104437053203583,0.03073767013847828
237,0,1.133687138557434,0.1547442525625229,0.04425531253218651
239,0,1.26053786277771,0.1878141611814499,0.04208310320973396
240,0,1.1454273462295532,0.06943831592798233,0.07231596112251282
241,0,1.106021761894226,0.1904386430978775,0.0446319505572319
242,0,1.2026007175445557,0.10032540559768677,0.03769133985042572
243,0,0.9308033585548401,0.14140453934669495,0.030192863196134567
244,0,1.0036523342132568,0.13537487387657166,0.045055728405714035
245,0,0.8652343153953552,0.07555662840604782,0.03822117671370506
246,0,1.0189707279205322,0.13442884385585785,0.0454033687710762
247,0,1.0469895601272583,0.13738228380680084,0.03593504801392555
248,0,1.044492244720459,0.20634500682353973,0.04549092799425125
249,0,0.8426238298416138,0.20036764442920685,0.022649351507425308
250,0,0.9873631000518799,0.3261256515979767,0.030751358717679977
252,0,0.9868993759155273,0.18636225163936615,0.046108707785606384
253,0,1.0388556718826294,-0.1629929095506668,0.056962545961141586
254,0,0.9860674142837524,0.029271025210618973,0.051341477781534195
255,0,0.8874520063400269,0.12986785173416138,0.04304403066635132
257,0,1.0108531713485718,0.24928368628025055,0.04107813909649849
258,0,1.065868616104126,0.01652255654335022,0.05049269646406174
259,0,1.256054401397705,0.0732809379696846,0.04446981102228165
260,0,1.292320728302002,0.24957360327243805,0.04867167770862579
261,0,0.7892658114433289,0.005308262538164854,0.05325022712349892
262,0,1.0339739322662354,-0.010657988488674164,0.04209628701210022
263,0,1.0906513929367065,0.08971662819385529,0.0449540913105011
264,0,0.9942118525505066,0.288079172372818,0.05135927349328995
266,0,0.8639835715293884,0.2933710515499115,0.04378713294863701
267,0,0.8334888815879822,0.32678520679473877,0.04865473881363869
268,0,0.8635631203651428,0.0890817791223526,0.03902650624513626
269,0,1.170989990234375,0.06801614165306091,0.04897625744342804
270,0,0.9107553362846375,0.09318223595619202,0.03917482867836952
271,0,1.1736550331115723,0.09427505731582642,0.04772651940584183
272,0,1.379207730293274,-0.04421091452240944,0.043958183377981186
273,0,0.9350781440734863,0.23861846327781677,0.05590926855802536
274,0,0.9008870720863342,0.010635587386786938,0.08534933626651764
275,0,0.9899780750274658,-0.019662387669086456,0.037901245057582855
276,0,0.9696519374847412,0.14156585931777954,0.04574809595942497
277,0,0.7648579478263855,0.0009934650734066963,0.03523874655365944
278,0,0.9871675968170166,-0.01697644405066967,0.06273341178894043
279,0,1.1020572185516357,0.022336293011903763,0.06360774487257004
280,0,1.2212278842926025,0.2931234836578369,0.035966452211141586
282,0,1.0022615194320679,0.2298380434513092,0.04207984358072281
283,0,1.1063423156738281,-0.005532622337341309,0.06424365937709808
284,0,1.058133602142334,0.1470016986131668,0.04549199342727661
285,0,0.9596059918403625,0.10461508482694626,0.054846055805683136
286,0,1.1251581907272339,0.05768664553761482,0.040448419749736786
287,0,0.9831494092941284,0.21028178930282593,0.04977986216545105
288,0,1.1508111953735352,-0.12908615171909332,0.08185218274593353
289,0,0.9240289926528931,0.21132850646972656,0.05466696247458458
290,0,1.026102900505066,0.21744324266910553,0.03413696587085724
291,0,1.2859110832214355,0.3062984049320221,0.03872065618634224
292,0,1.4374256134033203,-0.04762360826134682,0.07911323010921478
293,0,1.0611532926559448,0.14112168550491333,0.03883954510092735
294,0,1.1742312908172607,0.07039748132228851,0.03738819807767868
295,0,1.1319212913513184,-0.025383204221725464,0.05508481711149216
296,0,1.1593929529190063,0.032204411923885345,0.05480446293950081
297,0,1.1430003643035889,0.15199145674705505,0.03002876788377762
298,0,0.9918879270553589,0.22547677159309387,0.03350464254617691
299,0,0.9092944264411926,0.2821591794490814,0.039235640317201614
300,0,1.0916836261749268,0.006508959922939539,0.03920043259859085
301,0,1.1740891933441162,0.0037302300333976746,0.057078491896390915
302,0,0.9533828496932983,-0.11863837391138077,0.06781214475631714
